stock1,stock2,open,loss,reward,open_num,action choose
1301,2049,7.950000000000058,18.999999999999858,0,0,24
1314,1504,0.8742723004694819,18.711737089201883,0.13165000000000404,1,2
1314,2002,0.5000000000000047,9.999999999999966,0.08092500000000058,1,0
1314,2303,0.5876911076443143,6.999999999999863,0.25952500000001066,1,1
1314,2308,0.5000000000000047,9.999999999999966,1.1711250000000248,1,0
1314,2354,0.5000000000000047,9.999999999999966,1.0092500000000086,1,0
1314,2356,1.8085359544749102,8.000000000000005,0.11990000000000478,1,11
1314,2371,0.5000000000000047,9.999999999999966,0.13413499999999345,1,0
1314,2409,0.8742723004694819,18.711737089201883,0.1785249999999987,1,2
1314,2412,2.493146677810282,4.999999999999952,0.17695000000001926,1,15
1314,2454,1.231789137380188,5.999999999999997,0.06375000000002728,1,3
1314,2610,7.950000000000058,18.999999999999858,-1e-06,0,24
1314,2845,0.5000000000000047,9.999999999999966,0.11965000000000714,1,0
1314,2882,0.8742723004694819,18.711737089201883,0.19055000000000177,1,2
1314,2883,0.8742723004694819,18.711737089201883,0.3349500000000063,1,2
1314,2885,0.5876911076443143,6.999999999999863,0.17672499999999758,1,1
1314,2888,0.5000000000000047,9.999999999999966,0.1525400000000019,1,0
1314,2890,2.157863247863247,5.9999999999998685,0.5084000000000088,1,14
1314,3034,7.950000000000058,18.999999999999858,-1e-06,0,24
1314,3231,1.231789137380188,5.999999999999997,0.06622499999999576,1,3
1314,3481,1.231789137380188,5.999999999999997,0.609099999999998,1,3
1314,4958,0.5000000000000047,9.999999999999966,0.5085000000000122,1,0
1314,5880,0.5000000000000047,9.999999999999966,0.27360000000000184,1,0
1314,6176,7.950000000000058,18.999999999999858,-1e-06,0,24
1314,6239,0.8742723004694819,18.711737089201883,0.322925000000005,1,2
1314,6269,1.231789137380188,5.999999999999997,0.49575000000001523,1,3
1402,2002,2.783363576377437,14.773012207192318,0.2020000000000195,1,16
1402,2412,0.5000000000000047,9.999999999999966,0.13495000000001767,1,0
1402,2845,0.5000000000000047,9.999999999999966,0.11852500000000532,1,0
1402,2867,3.0622389306599844,22.978279030910596,0.29257500000000647,1,21
1402,2882,1.7218118582312023,16.247432924809544,0.0713750000000033,1,8
1402,3045,3.0622389306599844,22.978279030910596,2.6329500000000223,1,21
1504,2303,2.783363576377437,14.773012207192318,0.15990000000000393,1,16
1504,2308,0.5000000000000047,9.999999999999966,3.305500000000052,1,0
1504,2352,2.783363576377437,14.773012207192318,0.3614750000000022,1,16
1504,2356,0.5000000000000047,9.999999999999966,0.30887500000000756,1,0
1504,2371,0.5000000000000047,9.999999999999966,0.10715000000000785,1,0
1504,2845,1.3590389016018323,14.336956521739136,0.2280500000000103,1,5
1504,2867,1.231789137380188,5.999999999999997,0.22524999999999906,1,3
1504,2883,2.89020866773676,9.835072231139652,0.2082000000000086,1,17
1504,2885,0.5000000000000047,9.999999999999966,0.34412500000001245,1,0
1504,2888,1.7218118582312023,16.247432924809544,0.13884999999999792,1,8
1504,2892,0.5000000000000047,9.999999999999966,0.07000000000001094,1,0
1504,3231,7.950000000000058,18.999999999999858,0,0,24
1504,3481,7.899999999999988,19.999999999999844,0.2301500000000054,1,23
1504,6176,2.783363576377437,14.773012207192318,0.6829000000000178,1,16
1722,2330,1.7218118582312023,16.247432924809544,0.9430000000000405,1,8
1722,2354,1.2728413068844713,11.38302217036173,0.9056499999999801,1,4
1722,2412,0.5000000000000047,9.999999999999966,0.03460000000000463,1,0
1722,2883,0.5000000000000047,9.999999999999966,0.2513500000000093,1,0
1722,2885,3.1057039235080786,7.556544675239042,0.3452000000000055,1,22
1722,3231,1.7218118582312023,16.247432924809544,0.27770000000000294,1,8
2002,2308,0.5000000000000047,9.999999999999966,1.563500000000019,1,0
2002,2371,0.8742723004694819,18.711737089201883,0.08432500000001397,1,2
2002,2867,3.041631711409398,16.2386744966443,0.3648499999999899,1,20
2002,2885,1.231789137380188,5.999999999999997,0.08702500000001123,1,3
2002,2888,0.5000000000000047,9.999999999999966,0.0037450000000021078,1,0
2002,3231,2.89020866773676,9.835072231139652,0.16587500000001398,1,17
