stock1,stock2,reward,theshold choose
1303,2325,0,0
1303,2356,0.05690000000002726,1
1303,2610,0,0
1303,2618,0,0
1303,2809,0,0
1303,6456,0,0
1402,2201,0,0
1402,2311,0.23207500000001602,1
1402,2324,0,0
1402,2412,0,0
1402,2448,0,0
1402,2887,0.43667500000000814,1
1402,2888,0,0
1402,3481,0.34622500000000755,1
1402,3682,0,0
1402,4938,0.197825000000023,1
1402,5871,0.3288000000000011,1
1477,2201,0.535000000000025,1
1477,2204,0.7930000000000206,1
1477,2311,0,0
1477,2356,0.1430750000000245,1
1477,4938,0.6710000000000491,1
1477,5264,0,0
1477,9933,1.1630000000000393,1
1909,2324,0.04615000000000258,1
1909,2412,0,0
1909,5871,0,0
1909,9933,0,0
2201,2618,0,0
2201,2887,0,0
2201,3481,0,0
2201,5871,0.25,1
2201,6116,0,0
2301,2448,0,0
2301,3481,0,0
2301,6269,0,0
2204,2324,0,0
2204,2325,0,0
2204,2412,0,0
2204,2474,0,0
2204,2618,0,0
2204,2887,0.11687500000001094,1
2204,2912,0,0
2313,2324,0,0
2313,6269,0.26780000000000825,1
2311,2324,0,0
2311,2357,0,0
2311,2412,0.49980000000000757,1
2311,2618,0,0
2311,2887,0,0
2311,3034,0,0
2311,3189,-0.22494999999996423,0
2311,3481,0,0
2311,3682,0.14732499999998794,1
2311,5264,0,0
2325,2354,0,0
2325,2356,0,0
2325,2382,0,0
2325,2823,0,0
2325,5264,0,0
2324,2347,0,0
2324,2354,0,0
2324,2356,-0.07629999999999271,0
2324,2382,0,0
2324,2412,0,0
2324,2449,0,0
2324,2474,0,0
2324,2912,0,0
2324,3008,-4.968249999999642,0
2324,3034,0.17675000000001262,1
2324,3189,0.17350000000001842,1
2324,3682,-0.023299999999998988,0
2324,5264,-0.3442499999999882,0
2324,6116,0.28875000000001094,1
2324,6456,0,0
2324,9910,0,0
2324,9914,-0.36974999999998204,0
2324,9933,0,0
2344,2347,0,0
2344,2454,0,0
2344,2882,0,0
2344,2888,0,0
2344,3008,-15.042349999999644,0
2344,3189,0,0
2344,5871,0,0
2344,6269,0,0
2347,2357,0,0
2347,2474,0.140950000000025,1
2347,2886,0,0
2347,2887,0,0
2347,3034,0,0
2347,3702,0,0
2347,5871,0.5658750000000268,1
2347,6176,0,0
2352,2448,0,0
2352,5871,-0.7207749999999891,0
2352,6269,0,0
2354,2356,0,0
2354,2357,0,0
2354,2382,0,0
2354,2474,1.4696500000000583,1
2354,2809,0,0
2354,2823,0,0
2354,2888,0,0
2354,3189,-0.9581000000000444,0
2354,3481,0,0
2354,3702,0,0
2354,5264,-0.7807499999999834,0
2356,2412,0,0
2356,2474,0,0
2356,2610,0,0
2356,2618,-0.20172499999999616,0
2356,2809,0,0
2356,2881,0,0
2356,2882,-0.04022499999999596,0
2356,2887,0,0
2356,9910,1.0987499999999955,1
2357,2382,0,0
2357,2448,0,0
2357,2610,0,0
2357,2834,0,0
2357,2887,0,0
2357,2888,0,0
2357,3008,0,0
2357,3189,0,0
2357,3481,0,0
2357,4938,0,0
2357,5264,0,0
2357,6269,0,0
2357,9914,0,0
2357,9933,0,0
2382,2412,0,0
2382,2474,1.1997500000000372,1
2382,2610,0,0
2382,2809,0,0
2382,2888,0,0
2382,5871,0.4684999999999775,1
2382,6269,0,0
2382,6456,0,0
2412,2448,0,0
2412,2610,0,0
2412,2834,0,0
2412,2887,0,0
2412,2888,0,0
2412,3034,0,0
2412,3189,0,0
2412,3481,0,0
2412,4938,0,0
2412,4958,0,0
2412,5264,0,0
2412,5871,0.7260000000000275,1
2412,6269,0,0
2412,9933,0,0
2412,9945,0,0
2449,3189,0,0
2454,2474,0,0
2610,2618,0,0
2474,2610,0.5772250000000199,1
2474,2834,0,0
2474,2883,0.5393750000000139,1
2474,2887,0,0
2474,2888,0,0
2474,3481,0,0
2474,3702,0,0
2474,5264,0,0
2474,6269,0,0
2474,9933,0,0
2618,2912,0,0
2618,3034,0,0
2618,3189,-0.32124999999999204,0
2618,3481,0.3000999999999969,1
2618,3682,0,0
2618,4938,0.3172750000000093,1
2618,6176,0,0
2618,6269,0,0
2823,2887,0.16357500000001224,1
2823,2912,0.4138749999999902,1
2823,5264,0,0
2809,3682,0,0
2809,5264,0,0
2809,5871,0,0
2809,6176,0,0
2809,9921,0,0
2882,6116,0,0
2883,2888,0,0
2883,3189,0,0
2883,3481,0,0
2883,6116,0.04474500000000248,1
2883,6176,0,0
2886,4938,0,0
2888,3481,0,0
2888,5871,0,0
2888,6176,0,0
2887,2888,0,0
2887,2912,0,0
2887,3008,0,0
2887,3189,0.14697500000001185,1
2887,3481,0,0
2887,4938,0,0
2887,5264,0,0
2887,5871,0,0
2887,9914,-0.06612499999998533,0
3008,6176,-30.661749999999728,0
3034,3189,0,0
3231,4938,0,0
3189,6176,0.47525000000007367,1
3481,5871,0,0
3481,9914,0,0
3682,6176,-0.20960000000000178,0
3682,9945,0.15832500000000493,1
4938,6456,0,0
5264,6176,0,0
5871,6176,0.15294999999999703,1
5871,6269,0,0
6116,6269,0,0
6269,6456,0,0
