stock1,stock2,open,loss,reward,open_num,action choose
1216,2881,1.6541817077696794,20.692790391687225,0.2330000000000041,1,1
1216,9914,9.875061184532933,24.908835046500066,0,0,5
1319,2002,2.450603013450597,15.85155845835477,0.4031750000000045,1,3
1319,2395,1.9498343723638463,9.276402691192029,1.1507500000000164,1,2
1319,3008,9.875061184532933,24.908835046500066,0,0,5
1477,2049,1.4854589348420328,5.8384380283514945,1.6595000000000368,1,0
1536,1605,3.5396112301374854,12.383190501696147,0.06029999999999802,1,4
1536,2201,9.875061184532933,24.908835046500066,0,0,5
1536,2356,3.5396112301374854,12.383190501696147,0.7475500000000039,1,4
1536,2454,3.5396112301374854,12.383190501696147,1.7520000000000095,1,4
1536,2603,2.450603013450597,15.85155845835477,0.47212500000000546,1,3
1536,2867,2.450603013450597,15.85155845835477,1.1835000000000093,1,3
1536,2885,1.4854589348420328,5.8384380283514945,0.23075000000000045,1,0
1536,3682,1.6541817077696794,20.692790391687225,0.7348750000000095,1,1
1536,3702,2.450603013450597,15.85155845835477,1.0826250000000215,1,3
1536,3706,9.875061184532933,24.908835046500066,0,0,5
1536,5880,1.4854589348420328,5.8384380283514945,0.462750000000014,1,0
1536,9910,9.875061184532933,24.908835046500066,0,0,5
1605,2603,2.450603013450597,15.85155845835477,0.05092500000000122,1,3
1605,2610,1.9498343723638463,9.276402691192029,0.14732500000000925,1,2
1605,2867,1.9498343723638463,9.276402691192029,0.2708700000000057,1,2
1605,2880,9.875061184532933,24.908835046500066,0,0,5
1605,3682,1.4854589348420328,5.8384380283514945,0.3010750000000044,1,0
1605,5880,2.450603013450597,15.85155845835477,0.13003000000001208,1,3
1802,2002,3.5396112301374854,12.383190501696147,0.711375000000011,1,4
1802,2049,1.6541817077696794,20.692790391687225,0.9893750000000026,1,1
1802,2330,3.5396112301374854,12.383190501696147,0.21462500000001938,1,4
1802,2354,1.4854589348420328,5.8384380283514945,0.3224750000000043,1,0
1802,2454,1.4854589348420328,5.8384380283514945,1.3543750000000117,1,0
1802,2603,1.9498343723638463,9.276402691192029,0.4085500000000053,1,2
1802,2880,1.4854589348420328,5.8384380283514945,0.24605000000000388,1,0
1802,2885,1.4854589348420328,5.8384380283514945,0.4512250000000009,1,0
1802,2886,1.4854589348420328,5.8384380283514945,0.12505000000000166,1,0
1802,2892,3.5396112301374854,12.383190501696147,0.16062500000000135,1,4
1802,3702,3.5396112301374854,12.383190501696147,0.42005000000000337,1,4
1802,5880,2.450603013450597,15.85155845835477,0.1840500000000116,1,3
2002,2395,2.450603013450597,15.85155845835477,0.8165000000000191,1,3
2002,2409,9.875061184532933,24.908835046500066,0,0,5
2002,2454,1.4854589348420328,5.8384380283514945,0.31125000000002956,1,0
