stock1,stock2,reward,theshold choose
1102,3034,0.5223000000000155,1
1301,2002,0,0
1301,2330,0,0
1301,2379,0,0
1301,2395,-6.845999999999947,0
1301,2412,0,0
1301,3045,1.3705000000000496,1
1301,3231,0,0
1301,4958,0,0
1301,9938,-0.5216499999999655,0
1477,4915,0,0
1722,2330,0,0
1722,2890,0.2505250000000032,1
1722,3706,0,0
1722,4915,0,0
1722,4958,0,0
1722,5264,0,0
1722,9945,0,0
2002,2325,0.05555000000000376,1
2002,2382,0,0
2002,2395,-5.233374999999967,0
2002,2885,0,0
2002,2890,0,0
2002,2892,0,0
2002,4915,0,0
2308,2325,0,0
2308,2885,0.6657500000000454,1
2308,4915,0,0
2317,9945,0,0
2330,2379,0,0
2330,2382,0,0
2330,3045,2.2970000000000255,1
2330,3231,0,0
2330,3481,0.5820500000000095,1
2330,5264,0,0
2330,9914,0,0
2311,2325,0,0
2311,2330,0,0
2311,2395,-5.823799999999977,0
2311,2412,0,0
2311,2890,0,0
2311,2892,0,0
2311,4915,0,0
2311,4958,0,0
2311,9945,0,0
2325,2330,0,0
2325,2379,0.10515000000000896,1
2325,2618,0,0
2325,2890,0,0
2325,2892,0,0
2325,4958,0,0
2357,9945,0,0
2353,3045,0,0
2353,4958,0.9577500000000043,1
2356,3045,0,0
2356,3231,0,0
2382,2890,0,0
2382,2892,0,0
2382,3231,0,0
2382,9945,0,0
2379,3231,0,0
2379,4958,1.0595500000000015,1
2379,9945,0,0
2395,3045,-11.929499999999962,0
2385,2890,0.1477249999999941,1
2385,3045,1.0223499999999888,1
2542,2892,0,0
2542,4958,0,0
2615,4915,-0.13342499999999546,0
2610,2867,-1.013674999999985,0
2610,2890,0,0
2610,4958,0,0
2610,9945,0.4442250000000012,1
2867,2885,0.0012500000000024158,1
2867,2890,0,0
2867,3045,0,0
2867,3706,-0.4526249999999976,0
2867,4958,0,0
2888,3231,0,0
2888,4958,0,0
2885,2890,0,0
2885,3706,-0.3258999999999972,0
2885,4958,0,0
2885,5264,-0.3243749999999892,0
2890,3045,0.2633750000000106,1
2890,3706,0.2815750000000037,1
2890,4915,0.3083250000000106,1
2890,4938,0.13152500000001055,1
2890,4958,0,0
2890,5264,0.19587500000001512,1
2890,9914,-0.08562499999997897,0
2892,3045,0,0
2892,3231,0,0
2892,3481,0,0
2892,4915,0,0
2892,4938,0,0
2892,5264,0,0
2892,9914,0.6265000000000072,1
3045,3231,0,0
3045,4915,0,0
3045,4938,0,0
3045,4958,0,0
3045,5264,0,0
3231,4958,0,0
3231,9945,0,0
3481,4915,0,0
3481,5264,0.6988750000000081,1
3481,9938,0.3580000000000041,1
3706,4958,0,0
3706,5264,0.33984999999999843,1
4915,4958,0,0
4915,5264,0.44625000000002046,1
4915,9945,0,0
4904,9938,-0.6839500000000385,0
4958,5264,0,0
4958,6239,0,0
4958,9914,0,0
4958,9945,0,0
5264,9945,0,0
