stock1,stock2,open,loss,reward,open_num,action choose
1227,2379,10.0,25.0,0,0,24
1227,2883,0.5,10.0,0.48272500000000207,1,0
1227,5871,1.4000000000000008,20.0,0.45409999999998263,1,4
1227,6269,1.3000000000000007,23.0,0.9395000000000664,1,1
1303,2454,1.3000000000000007,23.0,0.44750000000004775,1,1
1314,2049,2.0000000000000013,6.0,0.7279250000000062,1,15
1314,2303,2.200000000000001,6.0,0.06502499999999678,1,17
1314,2313,10.0,25.0,0,0,24
1314,2353,2.7500000000000018,15.0,0.11187499999999595,1,21
1314,2354,0.5,10.0,0.32867500000001115,1,0
1314,2379,2.2500000000000018,5.0,0.02367499999999012,1,18
1314,2449,1.9500000000000013,5.0,0.049049999999997596,1,14
1314,2454,2.7500000000000018,15.0,0.056600000000031514,1,21
1314,2610,1.3000000000000007,23.0,0.06104999999999805,1,1
1314,2615,10.0,25.0,0,0,24
1314,2883,0.5,10.0,0.12002500000000538,1,0
1314,2886,10.0,25.0,0,0,24
1314,2888,10.0,25.0,0,0,24
1314,5871,10.0,25.0,0,0,24
1314,6269,2.1000000000000014,9.0,0.3486750000000072,1,16
1314,6456,1.3000000000000007,23.0,0.8149249999999952,1,1
1314,9945,2.200000000000001,6.0,0.021224999999994054,1,17
1301,1314,1.3000000000000007,23.0,0.07570000000001187,1,1
1301,2313,2.9000000000000017,20.0,0.9437500000000227,1,22
1301,2354,2.7500000000000018,15.0,1.3122500000000343,1,21
1301,2449,2.7500000000000018,15.0,0.6458000000000368,1,21
1301,2454,2.7500000000000018,15.0,0.4410000000000309,1,21
1301,2883,2.7500000000000018,15.0,0.21482500000001892,1,21
1301,2885,2.4000000000000017,10.0,0.2736749999999972,1,20
1301,2888,2.4000000000000017,10.0,0.12270000000000181,1,20
1301,9945,3.3500000000000023,16.0,0.18192500000001388,1,23
2002,2103,0.5,10.0,0.13265000000000882,1,0
2002,2354,1.3000000000000007,23.0,0.41737500000002115,1,1
2002,2615,0.5,10.0,0.005625000000005542,1,0
2002,2886,1.3000000000000007,23.0,0.24072500000001185,1,1
2002,2891,10.0,25.0,0,0,24
2002,3231,1.3000000000000007,23.0,0.1094500000000096,1,1
2002,3481,2.7500000000000018,15.0,0.23807500000001625,1,21
2002,3706,2.9000000000000017,20.0,0.3805500000000137,1,22
2002,5264,1.550000000000009,7.0,0.28762500000000557,1,9
2002,9933,2.7500000000000018,15.0,0.19537500000001273,1,21
2049,2354,1.3000000000000007,23.0,3.8207500000000323,1,1
2049,2454,1.7500000000000009,15.0,4.202499999999986,1,11
2049,2610,1.6500000000000008,16.0,0.8382500000000164,1,10
2049,2823,1.3000000000000007,23.0,0.7472750000000161,1,1
2103,2376,0.5,10.0,0.10380000000002099,1,0
2103,2891,0.5,10.0,0.06760000000001298,1,0
2103,2915,10.0,25.0,0,0,24
2103,5871,1.4500000000000008,5.0,0.7166000000000139,1,5
2103,9933,3.3500000000000023,16.0,0.831949999999992,1,23
2204,2867,2.7500000000000018,15.0,0.30152500000002647,1,21
2204,2915,0.5,10.0,0.013925000000007515,1,0
2204,9933,10.0,25.0,0,0,24
2303,2354,1.3000000000000007,23.0,0.5092500000000157,1,1
2303,2454,10.0,25.0,0,0,24
2330,2354,0.5,10.0,0.43000000000003524,1,0
2330,2454,10.0,25.0,0,0,24
2330,2888,0.5,10.0,0.2709250000000125,1,0
2330,2915,10.0,25.0,0,0,24
2330,3706,0.5,10.0,0.20945000000001812,1,0
2313,2884,2.7500000000000018,15.0,0.2607750000000095,1,21
2313,2888,10.0,25.0,0,0,24
2313,2891,1.52,8.0,0.1896250000000066,1,8
2313,5871,0.5,10.0,0.22527499999999634,1,0
2353,2379,1.550000000000009,7.0,0.23820000000000618,1,9
2353,2449,10.0,25.0,0,0,24
2353,2454,1.7500000000000009,15.0,0.37150000000004013,1,11
2353,2915,10.0,25.0,0,0,24
2353,3706,3.3500000000000023,16.0,0.3976249999999979,1,23
2357,2892,10.0,25.0,0,0,24
2354,2454,10.0,25.0,0,0,24
2354,2610,0.5,10.0,0.239750000000015,1,0
2354,2615,1.3000000000000007,23.0,0.6613750000000209,1,1
2354,2883,2.2500000000000018,5.0,0.7678750000000178,1,18
2354,2884,2.7500000000000018,15.0,0.4372500000000201,1,21
2354,2885,1.3000000000000007,23.0,0.4800000000000182,1,1
2354,2888,1.4500000000000008,5.0,0.32567500000001104,1,5
2354,2891,10.0,25.0,0,0,24
2354,2915,10.0,25.0,0,0,24
2354,3706,3.3500000000000023,16.0,0.18425000000002,1,23
2354,5871,1.3000000000000007,23.0,2.509999999999991,1,1
2379,2888,10.0,25.0,0,0,24
2379,2915,10.0,25.0,0,0,24
2379,6269,1.5000000000000009,5.0,0.7990500000000367,1,7
2376,2542,10.0,25.0,0,0,24
2376,2867,1.3000000000000007,23.0,0.12460000000000804,1,1
2376,2884,2.200000000000001,6.0,0.6525250000000078,1,17
2376,5871,1.3000000000000007,23.0,0.2051999999999694,1,1
2376,9933,1.3000000000000007,23.0,0.15582499999997879,1,1
2409,2881,1.3000000000000007,23.0,0.15860000000002117,1,1
2409,3481,2.200000000000001,6.0,0.11400000000000077,1,17
2409,5871,10.0,25.0,0,0,24
2412,2542,2.4000000000000017,10.0,0.06675000000001319,1,20
2412,2823,10.0,25.0,0,0,24
