stock1,stock2,open,loss,reward,open_num,action choose
1301,1504,3.6211730801830813,22.306323105610964,0.5603499999999997,1,14
1301,2371,1.9264175557936942,7.2370125331967,0.26020000000001176,1,6
1301,2812,1.9264175557936942,7.2370125331967,0.10000000000000142,1,6
1301,2885,3.2014590979045794,9.185272877944676,0.5602000000000089,1,12
1301,2888,3.6211730801830813,22.306323105610964,0.06034999999999968,1,14
1301,4904,100,2000,0,0,24
1402,2308,2.4325072358900095,10.699589966232447,0.010750000000001592,1,8
1402,2311,2.852625298329354,15.483160965261133,0.11310000000000286,1,11
1402,2353,1.5038041133323725,19.282755645045146,0.0766750000000016,1,4
1402,2357,2.4325072358900095,10.699589966232447,1.0655000000000001,1,8
1402,2383,1.2335853575094577,9.677591515566052,0.5524000000000058,1,2
1402,2448,1.5038041133323725,19.282755645045146,0.5655000000000001,1,4
1402,2449,3.6211730801830813,22.306323105610964,0.21310000000000073,1,14
1402,2801,1.0971083893545064,12.780734874297824,0.5131000000000014,1,0
1402,2880,2.4325072358900095,10.699589966232447,0.26310000000000144,1,8
1402,2883,1.9264175557936942,7.2370125331967,0.11309999999999931,1,6
1402,2885,2.8119307692307682,20.224307692307548,0.6131000000000029,1,10
1402,2886,3.2014590979045794,9.185272877944676,0.4130999999999929,1,12
1402,2892,2.4325072358900095,10.699589966232447,0.26310000000000144,1,8
1402,3682,2.4325072358900095,10.699589966232447,0.22387500000000315,1,8
1402,3706,2.4325072358900095,10.699589966232447,1.3763500000000022,1,8
1402,4958,1.0971083893545064,12.780734874297824,0.16550000000000153,1,0
1476,6176,5.793574014481093,14.29042638777153,3.938250000000039,1,19
1504,2308,4.00415665989285,11.104008867541099,0.7607500000000016,1,15
1504,2325,3.2014590979045794,9.185272877944676,0.8573500000000109,1,12
1504,2357,1.0971083893545064,12.780734874297824,0.6197500000000105,1,0
1504,2383,2.4325072358900095,10.699589966232447,1.2862499999999955,1,8
1504,2409,1.686532170119944,17.458312679686593,0.45625000000001137,1,5
1504,2448,3.6211730801830813,22.306323105610964,0.6394749999999974,1,14
1504,2812,2.4325072358900095,10.699589966232447,0.14999999999999858,1,8
1504,2880,2.8119307692307682,20.224307692307548,0.2077000000000062,1,10
1504,2883,2.4325072358900095,10.699589966232447,0.12203999999999837,1,8
